,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi,PadN
1977,2,121,16,1,D13,3,13,ZZ.02.121,4.0,J1,45,0.3327033886614191,68.05172688215528,23.515154015156796,-41.26533910938703,609.655631788189,611.0505851260341,1.638379551569074,140
2043,2,122,16,1,F9,5,9,ZZ.02.122,4.0,J1,63,0.33543046561766016,67.98734627855879,23.7006486408988,-42.88163247219591,609.5440781267489,611.0505851260341,1.6410309505200371,140
1954,2,123,16,1,C14,2,14,ZZ.02.123,4.0,J1,41,0.33815754257390135,67.92246005686742,23.88596700624135,-44.49762438089012,609.4282394239094,611.0505851260341,1.6436823494710002,140
2002,2,124,16,1,E14,4,14,ZZ.02.124,4.0,J1,39,0.3408846195301425,67.85706869963636,24.071107732982107,-46.113303475188204,609.3081164940065,611.0505851260341,1.6463337484219631,140
2026,2,125,16,1,F14,5,14,ZZ.02.125,4.0,J1,36,0.34361169648638357,67.7911726931775,24.25606944423984,-47.728658397007955,609.1837101814939,611.0505851260341,1.648985147372926,140
1955,2,126,16,1,C15,2,15,ZZ.02.126,4.0,J1,34,0.3463387734426247,67.72477252755574,24.440850764464635,-49.34367779054613,609.055021360937,611.0505851260341,1.6516365463238891,140
2003,2,127,16,1,E15,4,15,ZZ.02.127,4.0,J1,32,0.3490658503988659,67.65786869658541,24.62545031944815,-50.958350302357914,608.9220509370068,611.050585126034,1.6542879452748522,140
2255,2,128,18,1,E11,4,11,ZZ.02.128,3.0,J1,52,0.35179292735510703,67.59046169782656,24.80986673633379,-52.57266458143707,608.7847998444742,611.0505851260342,1.6569393442258151,140
2279,2,129,18,1,F11,5,11,ZZ.02.129,3.0,J1,53,0.35452000431134817,67.52255203258126,24.994098643626987,-54.18660927929594,608.6432690482017,611.0505851260341,1.659590743176778,140
2182,2,130,18,1,B10,1,10,ZZ.02.130,3.0,J1,60,0.35724708126758925,67.45414020588991,25.17814467120533,-55.80017305004503,608.4974595431387,611.0505851260341,1.6622421421277411,140
2230,2,131,18,1,D10,3,10,ZZ.02.131,3.0,J1,58,0.35997415822383044,67.38522672652745,25.36200345032881,-57.41334455047244,608.3473723543132,611.0505851260341,1.6648935410787042,140
2207,2,132,18,1,C11,2,11,ZZ.02.132,3.0,J1,54,0.3627012351800716,67.31581210699956,25.545673613649953,-59.02611244012389,608.193008536825,611.0505851260341,1.6675449400296671,140
2231,2,133,18,1,D11,3,11,ZZ.02.133,3.0,J1,55,0.3654283121363127,67.24589686353889,25.729153795224015,-60.63846538138271,608.0343691758382,611.050585126034,1.67019633898063,140
2208,2,134,18,1,C12,2,12,ZZ.02.134,3.0,J1,51,0.3681553890925539,67.1754815161012,25.91244263051915,-62.25039203954931,607.8714553865735,611.0505851260341,1.6728477379315931,140
2256,2,135,18,1,E12,4,12,ZZ.02.135,3.0,J1,49,0.370882466048795,67.1045665883615,26.095538756426514,-63.86188108292056,607.7042683143006,611.0505851260341,1.6754991368825563,140
2185,2,136,18,1,B13,1,13,ZZ.02.136,3.0,J1,47,0.3736095430050361,67.03315260771012,26.27844081127047,-65.4729211828697,607.5328091343301,611.0505851260341,1.6781505358335191,140
2233,2,137,18,1,D13,3,13,ZZ.02.137,3.0,J1,45,0.37633661996127726,66.96124010524888,26.461147434818653,-67.08350101392627,607.3570790520048,611.0505851260341,1.680801934784482,140
2281,2,138,18,1,F13,5,13,ZZ.02.138,3.0,J1,43,0.37906369691751846,66.888829615787,26.643657268292113,-68.6936092538555,607.1770793026917,611.050585126034,1.6834533337354451,140
2210,2,139,18,1,C14,2,14,ZZ.02.139,3.0,J1,41,0.38179077387375954,66.81592167783728,26.82596895437541,-70.30323458373755,606.9928111517735,611.050585126034,1.6861047326864083,140
2258,2,140,18,1,E14,4,14,ZZ.02.140,3.0,J1,39,0.3845178508300007,66.74251683361197,27.008081137226732,-71.91236568804742,606.8042758946391,611.0505851260342,1.6887561316373711,140
2282,2,141,18,1,F14,5,14,ZZ.02.141,3.0,J1,36,0.3872449277862418,66.66861562901879,27.18999246248795,-73.52099125473474,606.6114748566746,611.0505851260342,1.691407530588334,140
2235,2,142,18,1,D15,3,15,ZZ.02.142,3.0,J1,35,0.389972004742483,66.59421861365686,27.371701577294708,-75.12909997530302,606.4144093932545,611.0505851260341,1.6940589295392972,140
2259,2,143,18,1,E15,4,15,ZZ.02.143,3.0,J1,32,0.39269908169872414,66.51932634081264,27.553207130286463,-76.73668054488888,606.2130808897316,611.050585126034,1.6967103284902603,140
2438,2,144,20,1,B10,1,10,ZZ.02.144,2.0,J1,60,0.3954261586549652,66.44393936745578,27.734507771616563,-78.34372166234182,606.0074907614279,611.0505851260341,1.6993617274412232,140
2486,2,145,20,1,D10,3,10,ZZ.02.145,2.0,J1,58,0.39815323561120636,66.36805825423498,27.91560215296228,-79.95021203030386,605.7976404536238,611.050585126034,1.702013126392186,140
2534,2,146,20,1,F10,5,10,ZZ.02.146,2.0,J1,56,0.40088031256744755,66.29168356547383,28.096488927534818,-81.55614035528879,605.5835314415486,611.0505851260341,1.7046645253431492,140
2439,2,147,20,1,B11,1,11,ZZ.02.147,2.0,J1,57,0.4036073895236887,66.21481586916664,28.277166750089332,-83.16149534776122,605.3651652303698,611.0505851260341,1.7073159242941123,140
2511,2,148,20,1,E11,4,11,ZZ.02.148,2.0,J1,52,0.4063344664799298,66.13745573697416,28.457634276934964,-84.76626572221623,605.1425433551829,611.0505851260342,1.7099673232450752,140
2535,2,149,20,1,F11,5,11,ZZ.02.149,2.0,J1,53,0.4090615434361709,66.05960374421937,28.63789016594479,-86.37044019725903,604.9156673809998,611.0505851260341,1.712618722196038,140
2488,2,150,20,1,D12,3,12,ZZ.02.150,2.0,J1,48,0.4117886203924121,65.9812604698832,28.817933076565854,-87.97400749568386,604.684538902739,611.0505851260341,1.7152701211470012,140
2512,2,151,20,1,E12,4,12,ZZ.02.151,2.0,J1,49,0.41451569734865323,65.9024264966002,28.997761669829078,-89.57695634455321,604.4491595452132,611.050585126034,1.7179215200979643,140
2465,2,152,20,1,C13,2,13,ZZ.02.152,2.0,J1,44,0.41724277430489437,65.82310241065422,29.177374608359266,-91.17927547527711,604.2095309631189,611.0505851260341,1.7205729190489272,140
2489,2,153,20,1,D13,3,13,ZZ.02.153,2.0,J1,45,0.41996985126113556,65.74328880197403,29.356770556385037,-92.78095362369275,603.9656548410239,611.0505851260341,1.72322431799989,140
2555,2,154,20,1,F9,5,9,ZZ.02.154,2.0,J1,63,0.42269692821737664,65.66298626412903,29.535948179748743,-94.38197953014341,603.7175328933558,611.0505851260341,1.7258757169508532,140
2442,2,155,20,1,B14,1,14,ZZ.02.155,2.0,J1,40,0.4254240051736178,65.58219539432466,29.714906145916416,-95.98234193955727,603.4651668643904,611.0505851260341,1.7285271159018163,140
2514,2,156,20,1,E14,4,14,ZZ.02.156,2.0,J1,39,0.4281510821298589,65.50091679339812,29.893643123987665,-97.58202960152684,603.2085585282385,611.0505851260341,1.7311785148527792,140
2538,2,157,20,1,F14,5,14,ZZ.02.157,2.0,J1,36,0.4308781590861001,65.41915106581384,30.07215778470557,-99.18103127038832,602.9477096888344,611.0505851260341,1.733829913803742,140
2467,2,158,20,1,C15,2,15,ZZ.02.158,2.0,J1,34,0.4336052360423412,65.33689881965894,30.25044880046657,-100.77933570530038,602.6826221799223,611.0505851260341,1.7364813127547052,140
2539,2,159,20,1,F15,5,15,ZZ.02.159,2.0,J1,33,0.43633231299858233,65.2541606666388,30.428514845330355,-102.37693167032289,602.4132978650443,611.050585126034,1.7391327117056683,140
2718,2,160,22,1,C10,2,10,ZZ.02.160,1.0,J1,61,0.43905938995482346,65.17093722207242,30.606354595029693,-103.97380793449628,602.1397386375268,611.050585126034,1.7417841106566312,140
2742,2,161,22,1,D10,3,10,ZZ.02.161,1.0,J1,58,0.44178646691106466,65.08722910488792,30.78396672698031,-105.56995327192057,601.861946420467,611.050585126034,1.744435509607594,140
2790,2,162,22,1,F10,5,10,ZZ.02.162,1.0,J1,56,0.4445135438673058,65.00303693761789,30.961349920290697,-107.16535646183421,601.5799231667199,611.0505851260341,1.7470869085585572,140
2695,2,163,22,1,B11,1,11,ZZ.02.163,1.0,J1,57,0.4472406208235469,64.91836134639476,31.13850285577196,-108.76000628869258,601.2936708588843,611.0505851260342,1.7497383075095203,140
2767,2,164,22,1,E11,4,11,ZZ.02.164,1.0,J1,52,0.449967697779788,64.83320296094618,31.315424215947626,-110.35389154224717,601.0031915092886,611.0505851260341,1.7523897064604832,140
2791,2,165,22,1,F11,5,11,ZZ.02.165,1.0,J1,53,0.4526947747360292,64.7475624145903,31.492112685063425,-111.94700101762459,600.7084871599773,611.0505851260341,1.755041105411446,140
2744,2,166,22,1,D12,3,12,ZZ.02.166,1.0,J1,48,0.45542185169227034,64.6614403442311,31.66856694909708,-113.5393235154051,600.4095598826962,611.0505851260342,1.7576925043624092,140
2792,2,167,22,1,F12,5,12,ZZ.02.167,1.0,J1,46,0.4581489286485115,64.57483739035357,31.84478569576809,-115.13084784170111,600.1064117788775,611.0505851260341,1.7603439033133723,140
2721,2,168,22,1,C13,2,13,ZZ.02.168,1.0,J1,44,0.46087600560475256,64.48775419701904,32.02076761454748,-116.72156280823606,599.7990449796262,611.0505851260341,1.7629953022643352,140
2745,2,169,22,1,D13,3,13,ZZ.02.169,1.0,J1,45,0.46360308256099375,64.40019141186038,32.196511396667574,-118.31145723242342,599.4874616457038,611.0505851260341,1.765646701215298,140
2793,2,170,22,1,F13,5,13,ZZ.02.170,1.0,J1,43,0.4663301595172349,64.3121496860771,32.37201573513167,-119.90051993744498,599.1716639675135,611.050585126034,1.7682981001662612,140
2722,2,171,22,1,C14,2,14,ZZ.02.171,1.0,J1,41,0.469057236473476,64.22362967443063,32.54727932472382,-121.4887397523292,598.8516541650857,611.0505851260341,1.7709494991172243,140
2770,2,172,22,1,E14,4,14,ZZ.02.172,1.0,J1,39,0.4717843134297172,64.1346320352393,32.722300862018486,-123.07610551202995,598.5274344880612,611.0505851260342,1.7736008980681872,140
2794,2,173,22,1,F14,5,14,ZZ.02.173,1.0,J1,36,0.4745113903859583,64.04515743037364,32.897079045390285,-124.66260605750533,598.1990072156756,611.0505851260341,1.77625229701915,140
2723,2,174,22,1,C15,2,15,ZZ.02.174,1.0,J1,34,0.47723846734219943,63.955206525251235,33.071612575023636,-126.2482302357958,597.866374656744,611.0505851260342,1.7789036959701132,140
2771,2,175,22,1,E15,4,15,ZZ.02.175,1.0,J1,32,0.47996554429844057,63.86477998883196,33.24590015292244,-127.83296690010236,597.529539149644,611.0505851260341,1.7815550949210763,140
2974,2,176,24,1,C10,2,10,ZZ.02.176,0.0,J1,61,0.48269262125468176,63.77387849361291,33.41994048291971,-129.41680490986514,597.1885030622999,611.0505851260341,1.7842064938720392,140
3022,2,177,24,1,E10,4,10,ZZ.02.177,0.0,J1,59,0.48541969821092285,63.68250271562344,33.593732270687234,-130.99973313084197,596.8432687921653,611.0505851260342,1.7868578928230021,140
3066,2,178,24,1,E9,4,9,ZZ.02.178,0.0,J1,62,0.488146775167164,63.59065333442009,33.76727422374521,-132.58174043518648,596.4938387662067,611.0505851260341,1.7895092917739652,140
2951,2,179,24,1,B11,1,11,ZZ.02.179,0.0,J1,57,0.4908738521234051,63.49833103308156,33.94056505147183,-134.16281570152597,596.1402154408869,611.0505851260341,1.7921606907249283,140
3023,2,180,24,1,E11,4,11,ZZ.02.180,0.0,J1,52,0.4936009290796463,63.40553649820368,34.11360346511289,-135.74294781503983,595.7824013021466,611.0505851260341,1.7948120896758912,140
3047,2,181,24,1,F11,5,11,ZZ.02.181,0.0,J1,53,0.49632800603588745,63.31227041989419,34.286388177791366,-137.3221256675381,595.4203988653878,611.0505851260341,1.7974634886268541,140
2976,2,182,24,1,C12,2,12,ZZ.02.182,0.0,J1,51,0.49905508299212853,63.21853349176772,34.458917904517016,-138.9003381575391,595.0542106754559,611.050585126034,1.8001148875778172,140
3048,2,183,24,1,F12,5,12,ZZ.02.183,0.0,J1,46,0.5017821599483697,63.124326410940554,34.631191362195906,-140.47757419034735,594.6838393066218,611.050585126034,1.8027662865287803,140
2977,2,184,24,1,C13,2,13,ZZ.02.184,0.0,J1,44,0.5045092369046108,63.0296498780255,34.803207269639955,-142.05382267813175,594.3092873625639,611.0505851260341,1.8054176854797432,140
3001,2,185,24,1,D13,3,13,ZZ.02.185,0.0,J1,45,0.507236313860852,62.93450459712664,34.97496434757648,-143.62907254000388,593.9305574763492,611.0505851260341,1.8080690844307061,140
3049,2,186,24,1,F13,5,13,ZZ.02.186,0.0,J1,43,0.5099633908170932,62.8388912758341,35.146461318657686,-145.20331270209547,593.5476523104157,611.0505851260341,1.8107204833816692,140
2954,2,187,24,1,B14,1,14,ZZ.02.187,0.0,J1,40,0.5126904677733343,62.742810625218816,35.31769690747017,-146.77653209763616,593.1605745565531,611.0505851260341,1.8133718823326324,140
3026,2,188,24,1,E14,4,14,ZZ.02.188,0.0,J1,39,0.5154175447295753,62.64626335982722,35.488669840544446,-148.3487196670315,592.7693269358841,611.050585126034,1.8160232812835952,140
3050,2,189,24,1,F14,5,14,ZZ.02.189,0.0,J1,36,0.5181446216858165,62.549250197675924,35.65937884636436,-149.91986435794087,592.3739121988452,611.050585126034,1.8186746802345581,140
3003,2,190,24,1,D15,3,15,ZZ.02.190,0.0,J1,35,0.5208716986420577,62.451771860246396,35.829822655376574,-151.4899551253551,591.9743331251673,611.0505851260341,1.8213260791855213,140
3051,2,191,24,1,F15,5,15,ZZ.02.191,0.0,J1,33,0.5235987755982988,62.353829072479584,35.99999999999999,-153.05898093167366,591.5705925238561,611.0505851260341,1.8239774781364844,72
139,3,0,2,1,B15,1,15,ZZ.03.000,11.0,J1,37,0.00272707695624114,72.99972855153976,0.19907637105192846,155.84016698279112,602.1827172703162,622.0210467695492,1.3175599593625984,73
211,3,1,2,1,E15,4,15,ZZ.03.001,11.0,J1,32,0.00545415391248228,72.99891420817778,0.39815126158401054,154.2429680905659,602.5938013445694,622.0210467695492,1.3202114020689175,140
138,3,2,2,1,B14,1,14,ZZ.03.002,11.0,J1,40,0.008181230868723419,72.99755697597028,0.5972231910874104,152.6446848480168,603.0006490974412,622.0210467695492,1.3228628447752366,140
162,3,3,2,1,C14,2,14,ZZ.03.003,11.0,J1,41,0.01090830782496456,72.99565686501093,0.7962906790753133,151.0453284913056,603.403257668733,622.0210467695492,1.3255142874815558,140
210,3,4,2,1,E14,4,14,ZZ.03.004,11.0,J1,39,0.013635384781205698,72.99321388943075,0.9953522450939353,149.44491026413834,603.8016242280485,622.0210467695492,1.3281657301878749,140
137,3,5,2,1,B13,1,13,ZZ.03.005,11.0,J1,47,0.016362461737446838,72.99022806739801,1.1944064087335349,147.84344141768605,604.1957459748132,622.0210467695492,1.330817172894194,140
185,3,6,2,1,D13,3,13,ZZ.03.006,11.0,J1,45,0.019089538693687978,72.9866994211181,1.3934516896394207,146.24093321050586,604.5856201382944,622.0210467695491,1.333468615600513,140
233,3,7,2,1,F13,5,13,ZZ.03.007,11.0,J1,43,0.02181661564992912,72.98262797683337,1.5924866075229618,144.6373969084617,604.9712439776207,622.0210467695492,1.3361200583068322,140
136,3,8,2,1,B12,1,12,ZZ.03.008,11.0,J1,50,0.02454369260617026,72.9780137648229,1.791509682172597,143.03284378464522,605.3526147818005,622.0210467695492,1.3387715010131513,140
184,3,9,2,1,D12,3,12,ZZ.03.009,11.0,J1,48,0.027270769562411395,72.97285681940237,1.9905194334648417,141.42728511929639,605.7297298697423,622.0210467695492,1.3414229437194705,140
159,3,10,2,1,C11,2,11,ZZ.03.010,11.0,J1,54,0.029997846518652536,72.96715717892367,2.189514381375298,139.8207321997243,606.1025865902725,622.0210467695492,1.3440743864257896,140
207,3,11,2,1,E11,4,11,ZZ.03.011,11.0,J1,52,0.032724923474893676,72.9609148857747,2.388493045989658,138.21319632022784,606.4711823221545,622.0210467695492,1.3467258291321087,140
158,3,12,2,1,C10,2,10,ZZ.03.012,11.0,J1,61,0.03545200043113481,72.95412998637904,2.587453947514713,136.6046887820162,606.8355144741071,622.0210467695492,1.3493772718384278,140
182,3,13,2,1,D10,3,10,ZZ.03.013,11.0,J1,58,0.038179077387375956,72.94680253119564,2.7863956062893576,134.9952208931295,607.1955804848228,622.0210467695492,1.352028714544747,140
250,3,14,2,1,E9,4,9,ZZ.03.014,11.0,J1,62,0.04090615434361709,72.93893257471836,2.985316542795591,133.38480396835928,607.5513778229855,622.0210467695492,1.354680157251066,140
134,3,15,2,1,B10,1,10,ZZ.03.015,11.0,J1,60,0.04363323129985824,72.93052017547562,3.184215277669528,131.77344932916887,607.9029039872886,622.0210467695491,1.3573315999573852,140
419,3,16,4,1,C15,2,15,ZZ.03.016,10.0,J1,34,0.046360308256099374,72.92156539602996,3.3830903317123897,130.16116830361395,608.2501565064525,622.0210467695492,1.3599830426637043,140
467,3,17,4,1,E15,4,15,ZZ.03.017,10.0,J1,32,0.04908738521234052,72.91206830297759,3.581940225901515,128.54797222626277,608.5931329392419,622.0210467695492,1.3626344853700234,140
394,3,18,4,1,B14,1,14,ZZ.03.018,10.0,J1,40,0.051814462168581654,72.90202896694784,3.780763481401352,126.93387243811658,608.9318308744828,622.0210467695492,1.3652859280763425,140
418,3,19,4,1,C14,2,14,ZZ.03.019,10.0,J1,41,0.05454153912482279,72.89144746260271,3.979558619574461,125.31888028652976,609.26624793108,622.0210467695492,1.3679373707826616,140
466,3,20,4,1,E14,4,14,ZZ.03.020,10.0,J1,39,0.057268616081063935,72.88032386863624,4.178324161992509,123.70300712513024,609.5963817580332,622.0210467695492,1.3705888134889808,140
417,3,21,4,1,C13,2,13,ZZ.03.021,10.0,J1,44,0.05999569303730507,72.868658267774,4.377058630447265,122.0862643137395,609.9222300344541,622.0210467695492,1.3732402561952999,140
441,3,22,4,1,D13,3,13,ZZ.03.022,10.0,J1,45,0.06272276999354622,72.85645074677238,4.575760546961592,120.4686632182928,610.2437904695821,622.0210467695492,1.375891698901619,140
489,3,23,4,1,F13,5,13,ZZ.03.023,10.0,J1,43,0.06544984694978735,72.84370139641806,4.774428433800444,118.85021521075932,610.5610608028012,622.0210467695492,1.3785431416079381,140
392,3,24,4,1,B12,1,12,ZZ.03.024,10.0,J1,50,0.06817692390602849,72.83041031152723,4.973060813481845,117.23093166906203,610.874038803655,622.0210467695492,1.3811945843142572,140
464,3,25,4,1,E12,4,12,ZZ.03.025,10.0,J1,49,0.07090400086226963,72.81657759094495,5.17165620878789,115.61082397699799,611.1827222718631,622.0210467695492,1.3838460270205764,140
463,3,26,4,1,E11,4,11,ZZ.03.026,10.0,J1,52,0.07363107781851076,72.80220333754438,5.370213142775721,113.989903524158,611.487109037336,622.0210467695492,1.3864974697268955,140
462,3,27,4,1,E10,4,10,ZZ.03.027,10.0,J1,59,0.07635815477475191,72.78728765822606,5.568730138788518,112.36818170584675,611.787196960191,622.0210467695491,1.3891489124332146,140
506,3,28,4,1,E9,4,9,ZZ.03.028,10.0,J1,62,0.07908523173099305,72.77183066391706,5.767205720466475,110.7456699230027,612.0829839307665,622.0210467695492,1.3918003551395337,140
390,3,29,4,1,B10,1,10,ZZ.03.029,10.0,J1,60,0.08181230868723419,72.75583246957017,5.965638411757779,109.12237958211777,612.3744678696377,622.0210467695492,1.3944517978458528,140
414,3,30,4,1,C10,2,10,ZZ.03.030,10.0,J1,61,0.08453938564347534,72.73929319416305,6.164026736929601,107.49832209515735,612.6616467276302,622.0210467695492,1.397103240552172,140
438,3,31,4,1,D10,3,10,ZZ.03.031,10.0,J1,58,0.08726646259971647,72.72221296069742,6.362369220579046,105.8735088794799,612.9445184858353,622.0210467695492,1.399754683258491,140
651,3,32,6,1,B15,1,15,ZZ.03.032,9.0,J1,37,0.08999353955595761,72.70459189619798,6.5606643876441515,104.24795135775682,613.2230811556236,622.0210467695492,1.4024061259648102,140
699,3,33,6,1,D15,3,15,ZZ.03.033,9.0,J1,35,0.09272061651219875,72.68643013171162,6.758910763414842,102.62166095789206,613.4973327786594,622.0210467695491,1.4050575686711293,140
650,3,34,6,1,B14,1,14,ZZ.03.034,9.0,J1,40,0.09544769346843988,72.66772780230636,6.957106873543896,100.9946491129418,613.7672714269144,622.0210467695492,1.4077090113774484,140
674,3,35,6,1,C14,2,14,ZZ.03.035,9.0,J1,41,0.09817477042468103,72.64848504707038,7.155251244057924,99.36692726103414,614.0328952026806,622.0210467695492,1.4103604540837675,140
746,3,36,6,1,F14,5,14,ZZ.03.036,9.0,J1,36,0.10090184738092217,72.62870200911097,7.35334240136831,97.73850684528853,614.2942022385847,622.0210467695492,1.4130118967900867,140
649,3,37,6,1,B13,1,13,ZZ.03.037,9.0,J1,47,0.10362892433716331,72.60837883555348,7.551378872282189,96.10939931373551,614.5511906976006,622.0210467695492,1.4156633394964058,140
721,3,38,6,1,E13,4,13,ZZ.03.038,9.0,J1,42,0.10635600129340445,72.58751567754022,7.749359184013396,94.47961611923614,614.8038587730623,622.0210467695492,1.4183147822027249,140
763,3,39,6,1,F9,5,9,ZZ.03.039,9.0,J1,63,0.10908307824964558,72.56611269022933,7.947281864193412,92.84916871940143,615.0522046886767,622.0210467695492,1.420966224909044,140
648,3,40,6,1,B12,1,12,ZZ.03.040,9.0,J1,50,0.11181015520588672,72.54417003279363,8.145145440882331,91.21806857651191,615.2962266985363,622.0210467695492,1.4236176676153631,140
696,3,41,6,1,D12,3,12,ZZ.03.041,9.0,J1,48,0.11453723216212787,72.52168786841943,8.342948442579786,89.58632715743695,615.535923087131,622.0210467695492,1.4262691103216822,140
762,3,42,6,1,E9,4,9,ZZ.03.042,9.0,J1,62,0.117264309118369,72.49866636430535,8.540689398235909,87.95395593355423,615.7712921693607,622.0210467695492,1.4289205530280014,140
646,3,43,6,1,B10,1,10,ZZ.03.043,9.0,J1,60,0.11999138607461014,72.47510569166101,8.738366837262262,86.32096638066895,616.0023322905467,622.0210467695492,1.4315719957343205,140
670,3,44,6,1,C10,2,10,ZZ.03.044,9.0,J1,61,0.12271846303085128,72.45100602570582,8.93597928954278,84.68736997893338,616.2290418264438,622.0210467695492,1.4342234384406396,140
694,3,45,6,1,D10,3,10,ZZ.03.045,9.0,J1,58,0.12544553998709243,72.42636754566766,9.1335252854447,83.05317821276593,616.451419183251,622.0210467695492,1.4368748811469587,140
718,3,46,6,1,E10,4,10,ZZ.03.046,9.0,J1,59,0.12817261694333357,72.40119043478151,9.331003355829484,81.41840257077054,616.6694627976236,622.0210467695492,1.4395263238532778,140
742,3,47,6,1,F10,5,10,ZZ.03.047,9.0,J1,56,0.1308996938995747,72.37547488028815,9.528412032063764,79.78305454565589,616.8831711366835,622.0210467695492,1.442177766559597,140
931,3,48,8,1,C15,2,15,ZZ.03.048,8.0,J1,34,0.13362677085581584,72.34922107343273,9.725749846030245,78.14714563415457,617.09254269803,622.0210467695492,1.444829209265916,140
979,3,49,8,1,E15,4,15,ZZ.03.049,8.0,J1,32,0.13635384781205698,72.32242920946332,9.923015330138634,76.51068733694234,617.2975760097511,622.0210467695492,1.4474806519722352,140
906,3,50,8,1,B14,1,14,ZZ.03.050,8.0,J1,40,0.13908092476829811,72.29509948762954,10.120207017336545,74.87369115855714,617.4982696304329,622.0210467695492,1.4501320946785543,140
954,3,51,8,1,D14,3,14,ZZ.03.051,8.0,J1,38,0.14180800172453925,72.26723211118097,10.317323441120424,73.23616860731835,617.6946221491702,622.0210467695492,1.4527835373848734,140
1002,3,52,8,1,F14,5,14,ZZ.03.052,8.0,J1,36,0.1445350786807804,72.23882728736577,10.514363135546443,71.59813119524581,617.8866321855767,622.0210467695492,1.4554349800911925,140
905,3,53,8,1,B13,1,13,ZZ.03.053,8.0,J1,47,0.14726215563702152,72.20988522742901,10.711324635241406,69.95959043797892,618.074298389794,622.0210467695493,1.4580864227975117,140
953,3,54,8,1,D13,3,13,ZZ.03.054,8.0,J1,45,0.1499892325932627,72.18040614661118,10.908206475413646,68.32055785469562,618.2576194425014,622.0210467695492,1.4607378655038308,140
904,3,55,8,1,B12,1,12,ZZ.03.055,8.0,J1,50,0.15271630954950383,72.15039026414652,11.105007191863919,66.68104496803153,618.4365940549259,622.0210467695492,1.46338930821015,140
902,3,56,8,1,B10,1,10,ZZ.03.056,8.0,J1,60,0.15544338650574496,72.11983780326153,11.301725320996296,65.04106330399881,618.6112209688497,622.0210467695492,1.466040750916469,140
926,3,57,8,1,C10,2,10,ZZ.03.057,8.0,J1,61,0.1581704634619861,72.08874899117312,11.49835939982904,63.40062439190523,618.7814989566206,622.0210467695492,1.4686921936227881,140
950,3,58,8,1,D10,3,10,ZZ.03.058,8.0,J1,58,0.16089754041822724,72.05712405908704,11.694907966005502,61.759739764273064,618.9474268211599,622.0210467695492,1.4713436363291073,140
974,3,59,8,1,E10,4,10,ZZ.03.059,8.0,J1,59,0.16362461737446837,72.02496324219616,11.891369557804977,60.11842095675804,619.1090033959705,622.0210467695492,1.4739950790354264,140
998,3,60,8,1,F10,5,10,ZZ.03.060,8.0,J1,56,0.16635169433070954,71.99226677967869,12.087742714153585,58.476679508068216,619.266227545146,622.0210467695493,1.4766465217417455,140
1018,3,61,8,1,E9,4,9,ZZ.03.061,8.0,J1,62,0.16907877128695067,71.95903491469636,12.284025974635135,56.8345269598829,619.4190981633776,622.0210467695492,1.4792979644480646,140
1000,3,62,8,1,F12,5,12,ZZ.03.062,8.0,J1,46,0.17180584824319178,71.9252678943927,12.480217879501987,55.19197485677147,619.5676141759633,622.0210467695492,1.4819494071543837,140
1019,3,63,8,1,F9,5,9,ZZ.03.063,8.0,J1,63,0.17453292519943295,71.89096596989118,12.676316969685914,53.54903474611225,619.7117745388136,622.0210467695492,1.4846008498607028,140
1187,3,64,10,1,C15,2,15,ZZ.03.064,7.0,J1,34,0.17726000215567408,71.85612939629328,12.872321786808936,51.9057181780113,619.8515782384608,622.0210467695492,1.487252292567022,140
1235,3,65,10,1,E15,4,15,ZZ.03.065,7.0,J1,32,0.17998707911191522,71.82075843267666,13.068230873194183,50.26203670522123,619.9870242920643,622.0210467695492,1.489903735273341,140
1162,3,66,10,1,B14,1,14,ZZ.03.066,7.0,J1,40,0.18271415606815636,71.78485334209316,13.26404277187673,48.61800188306,620.1181117474191,622.0210467695492,1.4925551779796602,140
1161,3,67,10,1,B13,1,13,ZZ.03.067,7.0,J1,47,0.1854412330243975,71.74841439156698,13.459756026614427,46.97362526932965,620.2448396829612,622.0210467695492,1.4952066206859793,140
1185,3,68,10,1,C13,2,13,ZZ.03.068,7.0,J1,44,0.18816830998063863,71.71144185209255,13.655369181898733,45.32891842423506,620.3672072077753,622.0210467695492,1.4978580633922984,140
1184,3,69,10,1,C12,2,12,ZZ.03.069,7.0,J1,51,0.19089538693687977,71.67393599863256,13.850880782965547,43.68389291030271,620.4852134615998,622.0210467695492,1.5005095060986176,140
1158,3,70,10,1,B10,1,10,ZZ.03.070,7.0,J1,60,0.1936224638931209,71.63589711011595,14.046289375806017,42.03856029229933,620.5988576148336,622.0210467695492,1.5031609488049367,140
1182,3,71,10,1,C10,2,10,ZZ.03.071,7.0,J1,61,0.19634954084936207,71.59732546943582,14.241593507177361,40.392932137150666,620.708138868542,622.0210467695492,1.5058123915112558,140
1206,3,72,10,1,D10,3,10,ZZ.03.072,7.0,J1,58,0.19907661780560318,71.5582213634473,14.436791724613665,38.747020013860116,620.8130564544622,622.0210467695492,1.508463834217575,140
1230,3,73,10,1,E10,4,10,ZZ.03.073,7.0,J1,59,0.20180369476184434,71.51858508296544,14.631882576436697,37.10083549342744,620.9136096350082,622.0210467695492,1.511115276923894,140
