,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi,PadN
2015,6,121,16,1,E29,4,29,ZZ.06.121,0.0,J1,96,0.4990550829921286,66.73067424131037,36.37330223254574,-107.16730711979541,465.66068319121956,477.83334289836023,1.7969979980113857,132
2010,6,122,16,1,E24,4,24,ZZ.06.122,0.0,J1,123,0.5031456984264903,66.5813271588509,36.64596667801332,-109.01008495749896,465.2327427890053,477.83334289836023,1.8009571524734524,132
1941,6,123,16,1,B27,1,27,ZZ.06.123,0.0,J1,111,0.507236313860852,66.43086596363368,36.91801792244184,-110.85115407481183,464.79750991771056,477.83334289836023,1.8049163069355192,132
1965,6,124,16,1,C27,2,27,ZZ.06.124,0.0,J1,108,0.5113269292952137,66.27929317334261,37.18945141356753,-112.69048561318995,464.3549913995599,477.83334289836023,1.808875461397586,132
1989,6,125,16,1,D27,3,27,ZZ.06.125,0.0,J1,109,0.5154175447295753,66.12661132426207,37.46026260946358,-114.52805074132557,463.9051941709796,477.83334289836023,1.8128346158596527,132
2038,6,126,16,1,F28,5,28,ZZ.06.126,0.0,J1,100,0.5195081601639371,65.97282297123444,37.73044697861611,-116.36382065559928,463.4481252824888,477.83334289836023,1.8167937703217194,132
2011,6,127,16,1,E25,4,25,ZZ.06.127,0.0,J1,116,0.5235987755982988,65.81793068761735,37.99999999999999,-118.19776658053135,462.9837918985892,477.83334289836023,1.8207529247837861,68
146,7,0,2,1,B24,1,24,ZZ.07.000,7.0,J1,124,0.0040906154343617095,76.999355775215,0.31497651002007876,122.09336966098832,472.5213582604888,488.0401878201343,1.3179397392885785,69
170,7,1,2,1,C24,2,24,ZZ.07.001,7.0,J1,125,0.008181230868723419,76.99742311163989,0.6299477495031589,120.22160149412332,473.0010480556044,488.0401878201343,1.3218989595234403,132
194,7,2,2,1,D24,3,24,ZZ.07.002,7.0,J1,122,0.01227184630308513,76.99420204161413,0.9449084480004343,118.34794880503831,473.47332336801406,488.0401878201343,1.325858179758302,132
221,7,3,2,1,E27,4,27,ZZ.07.003,7.0,J1,106,0.016362461737446838,76.98969261903626,1.259853335239482,116.47244096399687,473.9381767946113,488.0401878201343,1.3298173999931637,132
244,7,4,2,1,F26,5,26,ZZ.07.004,7.0,J1,110,0.020453077171808547,76.98389491936294,1.5747771412124512,114.59510737034284,474.3956010486307,488.0401878201343,1.3337766202280255,132
242,7,5,2,1,F24,5,24,ZZ.07.005,7.0,J1,120,0.02454369260617026,76.97680903960773,1.8896745962642463,112.71597745203948,474.84558895976204,488.0401878201343,1.3377358404628872,132
147,7,6,2,1,B25,1,25,ZZ.07.006,7.0,J1,121,0.028634308040531967,76.96843509833944,2.2045404311807033,110.83508066520817,475.2881334742629,488.0401878201343,1.341695060697749,132
171,7,7,2,1,C25,2,25,ZZ.07.007,7.0,J1,118,0.032724923474893676,76.95877323568016,2.5193693772767625,108.95244649366667,475.7232276550691,488.04018782013435,1.3456542809326106,132
195,7,8,2,1,D25,3,25,ZZ.07.008,7.0,J1,119,0.03681553890925539,76.94782361330292,2.83415616648463,107.06810444846693,476.1508646819033,488.0401878201343,1.3496135011674724,132
245,7,9,2,1,F27,5,27,ZZ.07.009,7.0,J1,107,0.04090615434361709,76.93558641442895,3.148895531441925,105.18208406743251,476.5710378513822,488.0401878201343,1.353572721402334,132
220,7,10,2,1,E26,4,26,ZZ.07.010,7.0,J1,113,0.044996769777978805,76.9220618438247,3.463582205579825,103.29441491469558,476.9837405771214,488.0401878201343,1.3575319416371958,132
148,7,11,2,1,B26,1,26,ZZ.07.011,7.0,J1,114,0.04908738521234052,76.90725012779828,3.778210923211187,101.40512658023349,477.38896638983897,488.0401878201343,1.3614911618720575,132
172,7,12,2,1,C26,2,26,ZZ.07.012,7.0,J1,115,0.05317800064670222,76.8911515141958,4.0927764196186605,99.51424867940486,477.78670893745624,488.0401878201343,1.3654503821069193,132
196,7,13,2,1,D26,3,26,ZZ.07.013,7.0,J1,112,0.057268616081063935,76.87376627239713,4.407273431142784,97.62181085248547,478.17696198519803,488.04018782013435,1.369409602341781,132
222,7,14,2,1,E28,4,28,ZZ.07.014,7.0,J1,103,0.06135923151542564,76.85509469331149,4.72169669527006,95.72784276420352,478.5597194156899,488.0401878201343,1.3733688225766427,132
243,7,15,2,1,F25,5,25,ZZ.07.015,7.0,J1,117,0.06544984694978735,76.83513708937247,5.0360409507210155,93.83237410327472,478.9349752290545,488.0401878201343,1.3773280428115044,132
402,7,16,4,1,B24,1,24,ZZ.07.016,6.0,J1,124,0.06954046238414906,76.81389379453289,5.350300937538237,91.93543458193682,479.3027235430051,488.0401878201343,1.3812872630463662,132
426,7,17,4,1,C24,2,24,ZZ.07.017,6.0,J1,125,0.07363107781851078,76.79136516425915,5.664471397174392,90.03705393548394,479.66295859293814,488.0401878201343,1.385246483281228,132
450,7,18,4,1,D24,3,24,ZZ.07.018,6.0,J1,122,0.07772169325287248,76.76755157552535,5.978547072580207,88.13726192180039,480.0156747320236,488.0401878201343,1.3892057035160896,132
477,7,19,4,1,E27,4,27,ZZ.07.019,6.0,J1,106,0.08181230868723419,76.74245342680689,6.292522708292452,86.23608832089425,480.3608664312934,488.0401878201343,1.3931649237509514,132
500,7,20,4,1,F26,5,26,ZZ.07.020,6.0,J1,110,0.0859029241215959,76.7160711380739,6.606393050521872,84.33356293443053,480.69852827972795,488.0401878201343,1.397124143985813,132
498,7,21,4,1,F24,5,24,ZZ.07.021,6.0,J1,120,0.08999353955595761,76.68840515078418,6.920152847241091,82.42971558526405,481.0286549843413,488.0401878201343,1.4010833642206748,132
403,7,22,4,1,B25,1,25,ZZ.07.022,6.0,J1,121,0.09408415499031932,76.65945592787574,7.233796848272515,80.52457611697186,481.3512413702638,488.0401878201343,1.4050425844555365,132
427,7,23,4,1,C25,2,25,ZZ.07.023,6.0,J1,118,0.09817477042468103,76.62922395375917,7.5473198053761665,78.61817439338559,481.6662823808235,488.0401878201343,1.4090018046903983,132
451,7,24,4,1,D25,3,25,ZZ.07.024,6.0,J1,119,0.10226538585904274,76.59770973430943,7.860716472337505,76.71054029812318,481.97377307762497,488.04018782013424,1.41296102492526,132
501,7,25,4,1,F27,5,27,ZZ.07.025,6.0,J1,107,0.10635600129340445,76.5649137968575,8.173981605055225,74.8017037341205,482.27370864062743,488.0401878201343,1.4169202451601217,132
404,7,26,4,1,B26,1,26,ZZ.07.026,6.0,J1,114,0.11044661672776615,76.53083669018142,8.487109961628995,72.8916946231626,482.5660843682195,488.0401878201343,1.4208794653949834,132
428,7,27,4,1,C26,2,26,ZZ.07.027,6.0,J1,115,0.11453723216212787,76.49547898449721,8.800096302447171,70.98054290541471,482.85089567729347,488.0401878201343,1.4248386856298452,132
452,7,28,4,1,D26,3,26,ZZ.07.028,6.0,J1,112,0.11862784759648957,76.45884127144933,9.112935390274481,69.06827853895284,483.1281381033168,488.0401878201343,1.428797905864707,132
478,7,29,4,1,E28,4,28,ZZ.07.029,6.0,J1,103,0.12271846303085128,76.42092416410067,9.425621990339646,67.15493149929425,483.39780730040246,488.04018782013424,1.4327571260995686,132
499,7,30,4,1,F25,5,25,ZZ.07.030,6.0,J1,117,0.126809078465213,76.38172829692242,9.738150870422988,65.2405317789275,483.6598990413767,488.0401878201343,1.4367163463344303,132
476,7,31,4,1,E26,4,26,ZZ.07.031,6.0,J1,113,0.1308996938995747,76.3412543257834,10.05051680094397,63.3251093868424,483.91440921784545,488.0401878201343,1.440675566569292,132
658,7,32,6,1,B24,1,24,ZZ.07.032,5.0,J1,124,0.1349903093339364,76.29950292793906,10.362714555048715,61.40869434805953,484.16133384025886,488.0401878201343,1.4446347868041538,132
682,7,33,6,1,C24,2,24,ZZ.07.033,5.0,J1,125,0.13908092476829811,76.2564748020202,10.674738908697453,59.4913167031596,484.4006690379735,488.04018782013435,1.4485940070390155,132
706,7,34,6,1,D24,3,24,ZZ.07.034,5.0,J1,122,0.14317154020265982,76.21217066802122,10.986584640751945,57.57300650781255,484.6324110593134,488.0401878201343,1.4525532272738773,132
733,7,35,6,1,E27,4,27,ZZ.07.035,5.0,J1,106,0.14726215563702155,76.16659126728814,11.298246533062855,55.65379383230645,484.85655627162873,488.0401878201343,1.456512447508739,132
659,7,36,6,1,B25,1,25,ZZ.07.036,5.0,J1,121,0.15135277107138326,76.11973736250614,11.609719370557045,53.73370876107611,485.0731011613526,488.0401878201343,1.4604716677436007,132
683,7,37,6,1,C25,2,25,ZZ.07.037,5.0,J1,118,0.15544338650574496,76.07160973768683,11.92099794132486,51.81278139223148,485.28204233405626,488.0401878201343,1.4644308879784624,132
707,7,38,6,1,D25,3,25,ZZ.07.038,5.0,J1,119,0.15953400194010667,76.0222091981551,12.232077036707329,49.891041837085865,485.4833765145024,488.0401878201343,1.4683901082133242,132
660,7,39,6,1,B26,1,26,ZZ.07.039,5.0,J1,114,0.16362461737446837,75.97153657053568,12.542951451383331,47.96852021968395,485.6771005466963,488.0401878201343,1.472349328448186,132
684,7,40,6,1,C26,2,26,ZZ.07.040,5.0,J1,115,0.16771523280883008,75.91959270273931,12.853615983456683,46.045246676329526,485.86321139393533,488.0401878201343,1.4763085486830476,132
708,7,41,6,1,D26,3,26,ZZ.07.041,5.0,J1,112,0.1718058482431918,75.86637846394848,13.164065434543193,44.12125135511313,486.0417061388569,488.04018782013435,1.4802677689179093,132
734,7,42,6,1,E28,4,28,ZZ.07.042,5.0,J1,103,0.17589646367755352,75.81189474460298,13.474294609857642,42.19656441543949,486.21258198348346,488.0401878201343,1.484226989152771,132
755,7,43,6,1,F25,5,25,ZZ.07.043,5.0,J1,117,0.17998707911191522,75.75614245638496,13.784298318300715,40.2712160275547,486.3758362492672,488.0401878201343,1.4881862093876328,132
757,7,44,6,1,F27,5,27,ZZ.07.044,5.0,J1,107,0.18407769454627693,75.69912253220366,14.094071372545853,38.34523637207333,486.53146637713144,488.0401878201343,1.4921454296224945,132
732,7,45,6,1,E26,4,26,ZZ.07.045,5.0,J1,113,0.18816830998063863,75.6408359261798,14.403608589126062,36.41865563950535,486.679469927511,488.0401878201343,1.4961046498573563,132
756,7,46,6,1,F26,5,26,ZZ.07.046,5.0,J1,110,0.19225892541500034,75.58128361362968,14.712904788520643,34.49150402978282,486.81984458039034,488.0401878201343,1.500063870092218,132
754,7,47,6,1,F24,5,24,ZZ.07.047,5.0,J1,120,0.19634954084936207,75.52046659104874,15.021954795241875,32.56381175178655,486.9525881353401,488.0401878201343,1.5040230903270797,132
914,7,48,8,1,B24,1,24,ZZ.07.048,4.0,J1,124,0.20044015628372377,75.45838587609501,15.330753437921594,30.635609022872533,487.0776985115513,488.04018782013435,1.5079823105619414,132
915,7,49,8,1,B25,1,25,ZZ.07.049,4.0,J1,121,0.20453077171808548,75.395042507572,15.63929554939774,28.70692606839831,487.1951737478682,488.0401878201343,1.5119415307968032,132
939,7,50,8,1,C25,2,25,ZZ.07.050,4.0,J1,118,0.20862138715244719,75.33043754541133,15.947575966800827,26.77779312124912,487.305012002819,488.04018782013435,1.5159007510316649,132
963,7,51,8,1,D25,3,25,ZZ.07.051,4.0,J1,119,0.2127120025868089,75.26457207065503,16.255589531640315,24.84824042136404,487.4072115546446,488.04018782013435,1.5198599712665266,132
916,7,52,8,1,B26,1,26,ZZ.07.052,4.0,J1,114,0.2168026180211706,75.19744718543743,16.563331089890948,22.918298215261938,487.5017708013257,488.0401878201343,1.5238191915013883,132
940,7,53,8,1,C26,2,26,ZZ.07.053,4.0,J1,115,0.2208932334555323,75.1290640129667,16.870795492078972,20.987996755567348,487.5886882606079,488.04018782013435,1.52777841173625,132
964,7,54,8,1,D26,3,26,ZZ.07.054,4.0,J1,112,0.22498384888989403,75.05942369750606,17.177977593368333,19.05736630053624,487.6679625700248,488.0401878201343,1.5317376319711118,132
990,7,55,8,1,E28,4,28,ZZ.07.055,4.0,J1,103,0.22907446432425574,74.98852740435468,17.484872253646735,17.126437113581737,487.73959248691966,488.0401878201343,1.5356968522059735,132
1011,7,56,8,1,F25,5,25,ZZ.07.056,4.0,J1,117,0.23316507975861744,74.91637631982813,17.791474337611675,15.19523946279969,487.80357688846453,488.0401878201343,1.5396560724408352,132
1013,7,57,8,1,F27,5,27,ZZ.07.057,4.0,J1,107,0.23725569519297915,74.84297165123851,18.097778714856354,13.263803620494237,487.859914771678,488.0401878201343,1.543615292675697,132
988,7,58,8,1,E26,4,26,ZZ.07.058,4.0,J1,113,0.24134631062734085,74.76831462687433,18.40378025995554,11.33215986270326,487.90860525344095,488.0401878201343,1.5475745129105587,132
938,7,59,8,1,C24,2,24,ZZ.07.059,4.0,J1,125,0.24543692606170256,74.69240649597988,18.709473852551316,9.40033846872381,487.9496475705105,488.0401878201343,1.5515337331454204,132
962,7,60,8,1,D24,3,24,ZZ.07.060,4.0,J1,122,0.2495275414960643,74.61524852873437,19.01485437743878,7.468369720637443,487.98304107953163,488.0401878201343,1.5554929533802822,132
989,7,61,8,1,E27,4,27,ZZ.07.061,4.0,J1,106,0.253618156930426,74.53684201623065,19.31991672465162,5.536283902835558,488.0087852570476,488.0401878201343,1.5594521736151439,132
1012,7,62,8,1,F26,5,26,ZZ.07.062,4.0,J1,110,0.2577087723647877,74.45718827045361,19.624655789547617,3.6041113015446715,488.026879699508,488.04018782013435,1.5634113938500056,132
1010,7,63,8,1,F24,5,24,ZZ.07.063,4.0,J1,120,0.2617993877991494,74.37628862425827,19.929066472894096,1.6718822043516601,488.03732412327514,488.0401878201343,1.5673706140848673,132
1171,7,64,10,1,B25,1,25,ZZ.07.064,3.0,J1,121,0.26589000323351114,74.29414443134736,20.233143680953205,-0.26037310027099964,488.04011836462854,488.0401878201343,1.571329834319729,132
1172,7,65,10,1,B26,1,26,ZZ.07.065,3.0,J1,114,0.2699806186678728,74.21075706624887,20.536882325567174,-2.19262432344002,488.0352623797672,488.04018782013424,1.5752890545545908,132
1196,7,66,10,1,C26,2,26,ZZ.07.066,3.0,J1,115,0.27407123410223455,74.12612792429282,20.840277324243463,-4.1248411763360915,488.02275624481075,488.0401878201343,1.5792482747894525,132
1220,7,67,10,1,D26,3,26,ZZ.07.067,3.0,J1,112,0.27816184953659623,74.04025842158806,21.143323600239786,-6.056993370678673,488.00260015579784,488.0401878201343,1.5832074950243142,132
1246,7,68,10,1,E28,4,28,ZZ.07.068,3.0,J1,103,0.28225246497095796,73.95314999499857,21.446016082649084,-7.989050619200772,487.97479442868337,488.0401878201343,1.587166715259176,132
1267,7,69,10,1,F25,5,25,ZZ.07.069,3.0,J1,117,0.28634308040531964,73.86480410211931,21.74834970648436,-9.92098263612371,487.9393394993333,488.04018782013424,1.5911259354940377,132
1195,7,70,10,1,C25,2,25,ZZ.07.070,3.0,J1,118,0.29043369583968137,73.77522222125195,22.050319412763432,-11.852759137631866,487.8962359235181,488.04018782013424,1.5950851557288994,132
1219,7,71,10,1,D25,3,25,ZZ.07.071,3.0,J1,119,0.2945243112740431,73.68440585138008,22.3519201485936,-13.784349842347382,487.84548437690364,488.0401878201343,1.5990443759637611,132
1269,7,72,10,1,F27,5,27,ZZ.07.072,3.0,J1,107,0.2986149267084048,73.59235651214412,22.65314686725618,-15.715724471804846,487.7870856550409,488.04018782013424,1.6030035961986229,132
1244,7,73,10,1,E26,4,26,ZZ.07.073,3.0,J1,113,0.3027055421427665,73.49907574381592,22.953994528290966,-17.646852750925905,487.7210406733536,488.04018782013424,1.6069628164334846,132
1170,7,74,10,1,B24,1,24,ZZ.07.074,3.0,J1,124,0.3067961575771282,73.40456510727293,23.254458097580557,-19.577704408493858,487.6473504671235,488.04018782013424,1.6109220366683463,132
1194,7,75,10,1,C24,2,24,ZZ.07.075,3.0,J1,125,0.3108867730114899,73.30882618397217,23.554532547434615,-21.50824917762815,487.5660161914744,488.04018782013435,1.614881256903208,132
1218,7,76,10,1,D24,3,24,ZZ.07.076,3.0,J1,122,0.31497738844585166,73.2118605759237,23.854212856673964,-23.438456796258826,487.47703912135376,488.0401878201343,1.6188404771380698,132
1245,7,77,10,1,E27,4,27,ZZ.07.077,3.0,J1,106,0.31906800388021334,73.11366990566383,24.153494010714642,-25.36829700760091,487.38042065151336,488.0401878201343,1.6227996973729315,132
1268,7,78,10,1,F26,5,26,ZZ.07.078,3.0,J1,110,0.32315861931457507,73.01425581622796,24.452371001651787,-27.297739560628667,487.27616229648675,488.04018782013435,1.6267589176077932,132
1266,7,79,10,1,F24,5,24,ZZ.07.079,3.0,J1,120,0.32724923474893675,72.91361997112314,24.750838828343436,-29.22675421054984,487.1642656905657,488.0401878201343,1.630718137842655,132
1428,7,80,12,1,B26,1,26,ZZ.07.080,2.0,J1,114,0.3313398501832985,72.81176405430014,25.048892496494247,-31.15531071927971,487.04473258777483,488.0401878201343,1.6346773580775167,132
1452,7,81,12,1,C26,2,26,ZZ.07.081,2.0,J1,115,0.33543046561766016,72.70868977012537,25.346527018738996,-33.08337885591511,486.9175648618439,488.04018782013435,1.6386365783123784,132
1476,7,82,12,1,D26,3,26,ZZ.07.082,2.0,J1,112,0.3395210810520219,72.6043988433523,25.643737414726104,-35.010928397208296,486.78276450617835,488.0401878201343,1.6425957985472401,132
1502,7,83,12,1,E28,4,28,ZZ.07.083,2.0,J1,103,0.3436116964863836,72.4988930190926,25.940518711200944,-36.93792912804074,486.6403336338284,488.0401878201343,1.6465550187821019,132
1523,7,84,12,1,F25,5,25,ZZ.07.084,2.0,J1,117,0.3477023119207453,72.39217406278698,26.236865942089036,-38.864350841896716,486.49027447745544,488.0401878201343,1.6505142390169636,132
1427,7,85,12,1,B25,1,25,ZZ.07.085,2.0,J1,121,0.35179292735510703,72.28424376017561,26.532774148579193,-40.79016334133683,486.3325893892975,488.0401878201343,1.6544734592518253,132
1451,7,86,12,1,C25,2,25,ZZ.07.086,2.0,J1,118,0.3558835427894687,72.17510391726827,26.828238379206457,-42.71533643847137,486.167280841132,488.0401878201343,1.658432679486687,132
1475,7,87,12,1,D25,3,25,ZZ.07.087,2.0,J1,119,0.35997415822383044,72.06475636031408,27.12325368993498,-44.63983995543351,485.9943514242375,488.0401878201343,1.6623918997215488,132
1525,7,88,12,1,F27,5,27,ZZ.07.088,2.0,J1,107,0.3640647736581921,71.953202935771,27.41781514424072,-46.563643724852376,485.8138038493523,488.0401878201343,1.6663511199564105,132
1500,7,89,12,1,E26,4,26,ZZ.07.089,2.0,J1,113,0.36815538909255385,71.8404455102749,27.711917813194084,-48.48671759032591,485.6256409466328,488.0401878201343,1.6703103401912722,132
1426,7,90,12,1,B24,1,24,ZZ.07.090,2.0,J1,124,0.3722460045269156,71.72648597060832,28.005556775542384,-50.40903140689359,485.42986566560853,488.04018782013424,1.674269560426134,132
1450,7,91,12,1,C24,2,24,ZZ.07.091,2.0,J1,125,0.37633661996127726,71.61132622366894,28.29872711779217,-52.33055504150899,485.22648107513623,488.0401878201343,1.6782287806609957,132
1474,7,92,12,1,D24,3,24,ZZ.07.092,2.0,J1,122,0.380427235395639,71.4949681964376,28.59142393429149,-54.251258373512066,485.0154903633516,488.04018782013435,1.6821880008958574,132
1501,7,93,12,1,E27,4,27,ZZ.07.093,2.0,J1,106,0.3845178508300007,71.37741383594613,28.883642327311925,-56.1711112951014,484.79689683761933,488.04018782013435,1.6861472211307191,132
1524,7,94,12,1,F26,5,26,ZZ.07.094,2.0,J1,110,0.3886084662643624,71.25866510924475,29.175377407130583,-58.09008371180605,484.5707039244813,488.0401878201343,1.6901064413655809,132
1522,7,95,12,1,F24,5,24,ZZ.07.095,2.0,J1,120,0.39269908169872414,71.13872400336908,29.466624292111913,-60.00814554295738,484.336915169603,488.0401878201343,1.6940656616004426,132
1684,7,96,14,1,B26,1,26,ZZ.07.096,1.0,J1,114,0.3967896971330858,71.01759252530702,29.757378108789357,-61.92526672216054,484.09553423771763,488.0401878201343,1.6980248818353043,132
1708,7,97,14,1,C26,2,26,ZZ.07.097,1.0,J1,115,0.40088031256744755,70.89527270196507,30.047633991946956,-63.84141719776577,483.8465649125689,488.0401878201343,1.701984102070166,132
1732,7,98,14,1,D26,3,26,ZZ.07.098,1.0,J1,112,0.4049709280018092,70.77176658013445,30.337387084700698,-65.7565669333395,483.59001109685175,488.0401878201343,1.7059433223050278,132
1758,7,99,14,1,E28,4,28,ZZ.07.099,1.0,J1,103,0.40906154343617096,70.64707622645683,30.626632538579848,-67.67068590813514,483.3258768121509,488.0401878201343,1.7099025425398895,132
1779,7,100,14,1,F25,5,25,ZZ.07.100,1.0,J1,117,0.41315215887053264,70.52120372738979,30.91536551360802,-69.58374411756371,483.05416619887814,488.0401878201343,1.7138617627747512,132
1683,7,101,14,1,B25,1,25,ZZ.07.101,1.0,J1,121,0.41724277430489437,70.39415118917186,31.203581178384216,-71.49571157366417,482.7748835162071,488.0401878201343,1.717820983009613,132
1707,7,102,14,1,C25,2,25,ZZ.07.102,1.0,J1,118,0.4213333897392561,70.26592073778731,31.491274710163637,-73.40655830557344,482.48803314200694,488.0401878201343,1.7217802032444747,132
1731,7,103,14,1,D25,3,25,ZZ.07.103,1.0,J1,119,0.4254240051736178,70.13651451893054,31.77844129493839,-75.31625435999628,482.1936195727732,488.0401878201343,1.7257394234793364,132
1781,7,104,14,1,F27,5,27,ZZ.07.104,1.0,J1,107,0.4295146206079795,70.00593469797022,32.06507612751806,-77.22476980167478,481.8916474235575,488.04018782013424,1.7296986437141981,132
1756,7,105,14,1,E26,4,26,ZZ.07.105,1.0,J1,113,0.4336052360423412,69.87418345991304,32.35117441161008,-79.13207471385758,481.58212142789563,488.0401878201343,1.7336578639490599,132
1682,7,106,14,1,B24,1,24,ZZ.07.106,1.0,J1,124,0.4376958514767029,69.74126300936712,32.63673135990003,-81.0381391987689,481.26504643773256,488.04018782013424,1.7376170841839216,132
1706,7,107,14,1,C24,2,24,ZZ.07.107,1.0,J1,125,0.4417864669110646,69.60717557050513,32.92174219413172,-82.94293337807714,480.9404274233471,488.0401878201343,1.7415763044187833,132
1730,7,108,14,1,D24,3,24,ZZ.07.108,1.0,J1,122,0.44587708234542633,69.47192338702716,33.20620214518711,-84.84642739336326,480.60826947327354,488.0401878201343,1.745535524653645,132
1757,7,109,14,1,E27,4,27,ZZ.07.109,1.0,J1,106,0.44996769777978807,69.335508722123,33.49010645316621,-86.7485914065888,480.268577794222,488.0401878201343,1.7494947448885068,132
1780,7,110,14,1,F26,5,26,ZZ.07.110,1.0,J1,110,0.45405831321414974,69.19793385843444,33.77345036746662,-88.64939560056365,479.92135771099703,488.04018782013435,1.7534539651233685,132
1778,7,111,14,1,F24,5,24,ZZ.07.111,1.0,J1,120,0.4581489286485115,69.059201098017,34.056229146863096,-90.54881017941338,479.5666146664137,488.0401878201343,1.7574131853582302,132
1940,7,112,16,1,B26,1,26,ZZ.07.112,0.0,J1,114,0.46223954408287315,68.91931276230139,34.338438059586835,-92.44680536904639,479.20435422121284,488.0401878201343,1.761372405593092,132
1964,7,113,16,1,C26,2,26,ZZ.07.113,0.0,J1,115,0.4663301595172349,68.77827119205467,34.620072383404704,-94.34335141762051,478.8345820539733,488.04018782013424,1.7653316258279537,132
1988,7,114,16,1,D26,3,26,ZZ.07.114,0.0,J1,112,0.47042077495159657,68.63607874734119,34.90112740569821,-96.23841859600951,478.45730396102346,488.0401878201343,1.7692908460628154,132
2014,7,115,16,1,E28,4,28,ZZ.07.115,0.0,J1,103,0.4745113903859583,68.49273780748291,35.18159842354239,-98.13197719826903,478.07252585634996,488.04018782013435,1.7732500662976771,132
2035,7,116,16,1,F25,5,25,ZZ.07.116,0.0,J1,117,0.47860200582032003,68.34825077101975,35.46148074378448,-100.02399754210221,477.6802537715051,488.0401878201343,1.7772092865325388,132
1939,7,117,16,1,B25,1,25,ZZ.07.117,0.0,J1,121,0.4826926212546817,68.20262005566937,35.740769683122465,-101.91444996932505,477.28049385551253,488.04018782013435,1.7811685067674006,132
1963,7,118,16,1,C25,2,25,ZZ.07.118,0.0,J1,118,0.48678323668904344,68.05584809828673,36.01946056818344,-103.80330484633129,476.8732523747705,488.0401878201343,1.7851277270022623,132
1987,7,119,16,1,D25,3,25,ZZ.07.119,0.0,J1,119,0.4908738521234051,67.90793735482333,36.297548735601815,-105.69053256455688,476.458535712954,488.0401878201343,1.789086947237124,132
2037,7,120,16,1,F27,5,27,ZZ.07.120,0.0,J1,107,0.49496446755776685,67.75889030028613,36.575029532097325,-107.57610354094415,476.0363503709145,488.0401878201343,1.7930461674719858,132
2012,7,121,16,1,E26,4,26,ZZ.07.121,0.0,J1,113,0.4990550829921286,67.60870942869603,36.85189831455292,-109.45998821840556,475.6067029665777,488.0401878201343,1.7970053877068475,132
1938,7,122,16,1,B24,1,24,ZZ.07.122,0.0,J1,124,0.5031456984264903,67.45739725304631,37.12815045009245,-111.34215706628693,475.16960023484063,488.0401878201343,1.8009646079417092,132
1962,7,123,16,1,C24,2,24,ZZ.07.123,0.0,J1,125,0.507236313860852,67.30495630526043,37.40378131615818,-113.22258058083047,474.7250490274653,488.0401878201343,1.804923828176571,132
1986,7,124,16,1,D24,3,24,ZZ.07.124,0.0,J1,122,0.5113269292952137,67.15138913614975,37.67878630058816,-115.10122928563715,474.2730563129716,488.0401878201343,1.8088830484114327,132
2013,7,125,16,1,E27,4,27,ZZ.07.125,0.0,J1,106,0.5154175447295753,66.99669831537078,37.953160801693365,-116.9780737321288,473.8136291765282,488.0401878201343,1.8128422686462944,132
2036,7,126,16,1,F26,5,26,ZZ.07.126,0.0,J1,110,0.5195081601639371,66.84088643138226,38.22690022833474,-118.85308450000976,473.34677481984124,488.0401878201343,1.8168014888811561,132
2034,7,127,16,1,F24,5,24,ZZ.07.127,0.0,J1,120,0.5235987755982988,66.68395609140178,38.49999999999999,-120.726232197728,472.8725005610415,488.04018782013424,1.8207607091160178,68
5,8,0,1,1,B8,1,8,ZZ.08.000,7.0,J2,133,0.0040906154343617095,77.99934740865935,0.31906711404631355,124.6469139186503,482.4037834039168,498.2471910526506,1.3179396339491518,69
53,8,1,1,1,D8,3,8,ZZ.08.001,7.0,J2,131,0.008181230868723419,77.99738964555729,0.638128889107096,122.73604291330477,482.89349463607385,498.2471910526506,1.3218987635412216,132
101,8,2,1,1,F8,5,8,ZZ.08.002,7.0,J2,129,0.01227184630308513,77.99412674345326,0.9571799862861542,120.82324805894564,483.3756366640162,498.24719105265063,1.3258578931332914,132
52,8,3,1,1,D7,3,7,ZZ.08.003,7.0,J2,134,0.016362461737446838,77.98955875694583,1.2762150668659689,118.9085593380329,483.8502019303185,498.2471910526506,1.3298170227253612,132
76,8,4,1,1,E7,4,7,ZZ.08.004,7.0,J2,135,0.020453077171808547,77.98368576247154,1.5952287923970285,116.9920067627123,484.317182996319,498.2471910526505,1.333776152317431,132
3,8,5,1,1,B6,1,6,ZZ.08.005,7.0,J2,143,0.02454369260617026,77.97650785830393,1.9142158247871586,115.07362037434487,484.77657254223584,498.2471910526506,1.3377352819095008,132
75,8,6,1,1,E6,4,6,ZZ.08.006,7.0,J2,138,0.028634308040531967,77.96802516455163,2.2331708263908423,113.15343024303615,485.22836336728176,498.2471910526506,1.3416944115015705,132
99,8,7,1,1,F6,5,6,ZZ.08.007,7.0,J2,139,0.032724923474893676,77.95823782315652,2.5520884600985387,111.23146646716478,485.6725483897772,498.2471910526506,1.3456535410936403,132
2,8,8,1,1,B5,1,5,ZZ.08.008,7.0,J2,146,0.03681553890925539,77.94714599789127,2.870963389425989,109.30775917291066,486.10912064726114,498.2471910526506,1.3496126706857101,132
50,8,9,1,1,D5,3,5,ZZ.08.009,7.0,J2,144,0.04090615434361709,77.9347498743566,3.1897902786035086,107.38233851378286,486.5380732966001,498.2471910526505,1.35357180027778,132
