52747 0.947029 1
53814 0.947027 1
52785 0.947027 1
52783 0.947024 1
52777 0.947024 1
52659 0.947021 1
52786 0.947019 1
52756 0.947011 1
53194 0.947008 1
52684 0.946984 1
53817 0.94697 1
53818 0.946965 1
53387 0.947112 0.997685
53052 0.947088 0.993827
53058 0.94708 0.993827
53049 0.947078 0.993827
53055 0.947075 0.993827
53059 0.947072 0.993827
53048 0.947061 0.993827
53053 0.947061 0.993827
53047 0.947059 0.993827
53057 0.947059 0.993827
53056 0.947059 0.993827
53046 0.947037 0.993827
53054 0.947037 0.993827
53050 0.947037 0.993827
53051 0.947019 0.993827
52610 0.939077 1
52626 0.938948 1
52625 0.938924 1
52629 0.938919 1
52613 0.938897 1
52618 0.938887 1
52615 0.938884 1
52616 0.938884 1
52622 0.938881 1
52611 0.938873 1
52628 0.938871 1
52623 0.938863 1
52627 0.938855 1
52619 0.938852 1
52639 0.938852 1
52638 0.938844 1
52637 0.938838 1
52614 0.938833 1
52612 0.938833 1
52617 0.938833 1
52641 0.938828 1
52624 0.938825 1
52640 0.938779 1
52475 0.914011 1
52474 0.914008 1
51914 0.913992 1
52540 0.913963 1
52538 0.91396 1
51874 0.91396 1
52521 0.913955 1
51865 0.913941 1
52519 0.913936 1
52485 0.913933 1
52508 0.913933 1
51856 0.913928 1
52473 0.913928 1
51825 0.913925 1
51886 0.913925 1
52486 0.913923 1
51829 0.913923 1
51828 0.913923 1
51921 0.913923 1
51908 0.913923 1
52472 0.91392 1
52470 0.91392 1
51837 0.91392 1
51878 0.91392 1
52539 0.91392 1
51854 0.913917 1
51901 0.913915 1
52481 0.913912 1
52482 0.913912 1
51838 0.913909 1
51841 0.913909 1
51915 0.913909 1
51902 0.913907 1
51827 0.913907 1
51843 0.913907 1
52206 0.913904 1
51877 0.913904 1
51826 0.913901 1
51855 0.913901 1
52518 0.913901 1
51858 0.913898 1
51831 0.913898 1
51905 0.913898 1
52471 0.913896 1
52203 0.913896 1
51741 0.913896 1
51839 0.913896 1
51840 0.913896 1
52483 0.913896 1
51742 0.913896 1
51740 0.913896 1
52520 0.913896 1
51936 0.913896 1
51735 0.913896 1
51881 0.913896 1
51754 0.913893 1
51753 0.913893 1
51736 0.913893 1
51860 0.91389 1
52201 0.91389 1
51732 0.913888 1
52522 0.913888 1
51733 0.913888 1
51900 0.913885 1
51842 0.913885 1
51907 0.913885 1
52199 0.913885 1
51906 0.91388 1
52194 0.913877 1
52487 0.913877 1
52484 0.913877 1
52200 0.913874 1
52205 0.913874 1
52111 0.913872 1
52202 0.913869 1
52469 0.913866 1
52105 0.913864 1
52106 0.913864 1
52204 0.913856 1
52109 0.913842 1
52103 0.913839 1
52198 0.913826 1
51762 0.913907 0.993827
51763 0.913901 0.993827
51764 0.913898 0.993827
51768 0.91388 0.993827
51772 0.913869 0.993827
51777 0.913866 0.993827
51778 0.913837 0.993827
51979 0.879582 1
52069 0.879571 1
52031 0.879571 1
52060 0.879571 1
52068 0.879569 1
52050 0.879566 1
52052 0.879566 1
52027 0.879563 1
52066 0.879563 1
52061 0.879561 1
52062 0.879555 1
51981 0.879552 1
51988 0.87955 1
52020 0.879547 1
52051 0.879534 1
52067 0.879534 1
